image,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16
227092_padded,0.36986414591471356,0.7244872252146403,1.0977003574371338,1.4242229461669922,1.7633047103881836,2.1599158445994058,2.5366293589274087,2.962979793548584,3.344578186670939,3.7068656285603843,4.06244969367981,4.399896780649821,4.736746629079183,5.073545932769775,5.3997111320495605,5.760852654774983
229036_padded,0.3654833634694417,0.7119333744049072,1.0920476913452148,1.4461578528086345,1.804497480392456,2.1402663389841714,2.458417812983195,2.7840426762898765,3.1242127418518066,3.4502803484598794,3.805206219355265,4.1553553740183515,4.528267939885457,4.860424518585205,5.203813314437866,5.582626581192017
236037_padded,0.3376634915669759,0.6797947883605957,1.0210239887237549,1.3478082815806072,1.6916797161102295,2.018709897994995,2.382972478866577,2.741427262624105,3.097295045852661,3.45178230603536,3.7949867248535156,4.139225085576375,4.469247738520305,4.815279483795166,5.168593247731526,5.50684396425883
24077_padded,0.3585044542948405,0.720905065536499,1.1140496730804443,1.4919792016347249,1.8656059900919597,2.256044069925944,2.6359461148579917,3.041054884592692,3.477900505065918,3.878093640009562,4.213133732477824,4.571941614151001,5.048419952392578,5.526938756306966,6.02137287457784,6.75005046526591
241004_padded,0.5015271504720052,0.9353823661804199,1.3702025413513184,2.133540709813436,2.7957935333251953,3.4917686780293784,4.150729576746623,4.7359879811604815,5.241059064865112,5.686785062154134,6.07593051592509,6.504236936569214,7.18388311068217,7.777568499247233,8.365036090215048,9.005799372990927
241048_padded,0.5358524322509766,1.0476322174072266,1.5016500155131023,1.9636884530385335,2.4400126139322915,2.953876574834188,3.3508737881978354,3.7216243743896484,4.116205930709839,4.489246686299642,5.10812250773112,5.52849022547404,5.987873713175456,6.401579936345418,6.764801581700643,7.17854889233907
253027_padded,0.39744194348653156,0.7480760415395101,1.0909423828125,1.4363118012746174,1.757289965947469,2.1307713190714517,2.468971570332845,2.8094953695933023,3.166313886642456,3.5292903582255044,3.9094892342885337,4.259936094284058,4.579776207605998,4.915537039438884,5.266762336095174,5.62404187520345
253055_padded,0.41942016283671063,0.779796838760376,1.2320393721262615,1.6252930959065754,2.0025099913279214,2.4068272908528647,2.764627774556478,3.1362080574035645,3.496098518371582,3.8772267500559487,4.195717414220174,4.550145943959554,4.916272481282552,5.266907612482707,5.6066517035166425,5.932406743367513
260058_padded,0.4147528012593587,0.7903842926025391,1.1411916414896648,1.4932531515757244,1.8362308343251545,2.186221122741699,2.5674521923065186,2.9297096729278564,3.270115296045939,3.613773822784424,3.9588539600372314,4.32626740137736,4.728328227996826,5.093331019083659,5.431987444559733,5.791594584782918
271035_padded,0.3919690450032552,0.7682279745737711,1.161242961883545,1.5307719707489014,1.9350915749867756,2.273158152898153,2.6410061518351235,2.986060619354248,3.3138447602589927,3.7011896769205728,4.079301516215007,4.489903052647908,4.8824466069539385,5.288440545399983,5.6153576374053955,5.947702566782634
285079_padded,0.3827820618947347,0.7653510570526123,1.1570907433827717,1.626055637995402,2.07096004486084,2.453196366628011,2.831644296646118,3.2548727989196777,3.6283379395802817,4.082853635152181,4.490388711293538,4.865222930908203,5.309708595275879,5.679357131322225,6.059620221455892,6.470895449320476
291000_padded,0.4075040817260742,0.8212080796559652,1.2316663265228271,1.5896209875742595,1.949480374654134,2.334029038747152,2.7465450763702393,3.1017966270446777,3.4418861865997314,3.85860013961792,4.339882771174113,4.715216398239136,5.066210985183716,5.4314994017283125,5.813879330952962,6.216719547907512
295087_padded,0.38176512718200684,0.7814134756724039,1.2109982172648113,1.5724068482716878,1.9220070838928223,2.311816136042277,2.704534371693929,3.0772871176401773,3.4498159885406494,3.805487553278605,4.194877942403157,4.592036644617717,4.930399656295776,5.273759047190349,5.677369197209676,6.031832456588745
296007_padded,0.3854934374491374,0.7737776438395182,1.1196704705556233,1.4549341996510823,1.812584400177002,2.1347432136535645,2.464664856592814,2.8192528088887534,3.167633136113485,3.4940348466237388,3.8676759401957193,4.228282610575358,4.646994988123576,4.985363324483235,5.332008679707845,5.664601723353068
296059_padded,0.3900960286458333,0.7640455563863119,1.238303581873576,1.6930480003356934,2.045741399129232,2.4311863581339517,2.842965046564738,3.1877302328745523,3.5574084917704263,3.9295407931009927,4.355837504069011,4.720726251602173,5.089803059895833,5.434832016626994,5.785294055938721,6.211044788360596
299086_padded,0.3810628255208333,0.7318127155303955,1.0943423906962078,1.4646678765614827,1.894564946492513,2.275888204574585,2.6717096964518228,3.0626413822174072,3.412558078765869,3.8024462858835855,4.149975299835205,4.554366985956828,4.903473774592082,5.232564767201741,5.573986053466797,5.950759410858154
300091_padded,0.7384912172953287,1.4185128211975098,1.9504762490590413,2.5095593134562173,3.1287310123443604,3.6395395596822104,4.125508387883504,4.5937403837839765,5.1031350294748945,5.569278558095296,6.092222611109416,6.554548263549805,7.0066360632578535,7.527161439259847,8.010322173436483,8.45723271369934
302008_padded,0.33461960156758624,0.6975835164388021,1.1243069171905518,1.5455883344014485,1.968213399251302,2.3846093813578286,2.759721597035726,3.0885609785715737,3.4287702242533364,3.7960254351298013,4.1327903270721436,4.499502976735433,4.908282279968262,5.363953749338786,5.889553467432658,6.362885475158691
304034_padded,0.4468713601430257,0.922187884648641,1.3973374366760254,1.9805715878804524,2.521864414215088,3.0116066932678223,3.352264086405436,3.769165595372518,4.137143691380818,4.482009172439575,4.824528535207112,5.205917517344157,5.653917074203491,6.01497236887614,6.384058554967244,6.730180104573567
304074_padded,0.4789293607076009,0.9034687678019205,1.3761812845865886,1.8741836547851562,2.4004737536112466,2.820955991744995,3.254525899887085,3.7600370248158774,4.27902356783549,4.759979406992595,5.2332931359608965,5.674336353937785,6.042617479960124,6.410278876622518,6.772327820460002,7.1590737501780195
306005_padded,0.48489824930826825,0.9411733150482178,1.4230883916219075,1.8714231650034587,2.3895158767700195,2.84090256690979,3.4083003997802734,3.879106124242147,4.283314148585002,4.699600299199422,5.157083908716838,5.476199547449748,5.84570837020874,6.202409108479817,6.598786433537801,6.95339298248291
3096_padded,0.5351645151774088,1.0086822509765625,1.5024887720743816,1.997229814529419,2.437042792638143,2.9181812604268393,3.348650058110555,3.7774850527445474,4.287503321965535,4.794000228246053,5.260722637176514,5.7143973509470625,6.1550319989522295,6.520723342895508,6.880955616633098,7.221853653589885
